timestamp,song_title,recording_id,release_id,spotify_track_id,spotify_track_name,spotify_url,mb_duration_sec,spotify_duration_sec,diff_sec,confidence,title_score
2026-04-27T15:57:02.891373,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,23584270-9737-478c-8e59-f851914e2ed3,3GOaUJsMySgdFIBzWCXHQM,"Well, You Needn't - Live In Paris / 1961",https://open.spotify.com/track/3GOaUJsMySgdFIBzWCXHQM,86.1,690.8,604.8,0.2,100.0
2026-04-27T15:57:04.566136,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,23584270-9737-478c-8e59-f851914e2ed3,3GOaUJsMySgdFIBzWCXHQM,"Well, You Needn't - Live In Paris / 1961",https://open.spotify.com/track/3GOaUJsMySgdFIBzWCXHQM,86.1,690.8,604.8,0.2,100.0
2026-04-27T15:57:05.606574,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,23584270-9737-478c-8e59-f851914e2ed3,3GOaUJsMySgdFIBzWCXHQM,"Well, You Needn't - Live In Paris / 1961",https://open.spotify.com/track/3GOaUJsMySgdFIBzWCXHQM,86.1,690.8,604.8,0.2,100.0
2026-04-27T15:59:21.320298,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,f4d8330d-6d91-4280-b6fa-e0c5746ace5e,0LBR0hAcV1oVmrKrcKHejt,Well You Needn't,https://open.spotify.com/track/0LBR0hAcV1oVmrKrcKHejt,86.1,683.6,597.5,0.2,96.96969696969697
2026-04-27T15:59:22.861812,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,f4d8330d-6d91-4280-b6fa-e0c5746ace5e,0LBR0hAcV1oVmrKrcKHejt,Well You Needn't,https://open.spotify.com/track/0LBR0hAcV1oVmrKrcKHejt,86.1,683.6,597.5,0.2,96.96969696969697
2026-04-27T15:59:23.755201,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,4c37a7a4-0845-4c81-9a3d-5fe97402c9cf,0LBR0hAcV1oVmrKrcKHejt,Well You Needn't,https://open.spotify.com/track/0LBR0hAcV1oVmrKrcKHejt,86.1,683.6,597.5,0.2,96.96969696969697
2026-04-27T15:59:24.892774,"Well, You Needn’t (opening)",338af2b7-df16-4268-8223-0e8ee2c5397a,4c37a7a4-0845-4c81-9a3d-5fe97402c9cf,0LBR0hAcV1oVmrKrcKHejt,Well You Needn't,https://open.spotify.com/track/0LBR0hAcV1oVmrKrcKHejt,86.1,683.6,597.5,0.2,96.96969696969697
